epoch,step,train_loss,val_loss
29,14069,,0.30051764845848083
30,14099,0.6778542399406433,
30,14149,0.7047568559646606,
30,14199,0.699774980545044,
30,14249,0.6232109069824219,
30,14299,0.503774881362915,
30,14349,0.48122161626815796,
30,14399,0.6627974510192871,
30,14449,0.6108615398406982,
30,14499,0.6267830729484558,
30,14538,,0.29435187578201294
31,14549,0.8289368152618408,
31,14599,0.5443261861801147,
31,14649,0.7524718642234802,
31,14699,0.6131373643875122,
31,14749,0.6221045255661011,
31,14799,0.6901240944862366,
31,14849,0.7614747285842896,
31,14899,0.663016676902771,
